0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-2.121186340153910050e-31,2.122891134471134970e-31,-7.976082726116259390e-32,2.121186340153910050e-31,0.000000000000000000e+00,2.889169817299465494e-26,3.806941142107526424e-25,-2.122891134471134970e-31,-2.889169817299465494e-26,0.000000000000000000e+00,-3.086970792466456517e-25,7.976082726116259390e-32,-3.806941142107526424e-25,3.086970792466456517e-25,0.000000000000000000e+00
0.000000000000000000e+00,2.061682775422611982e-03,3.853441563846794326e-03,5.323991937270050252e-06,-2.061682775422611982e-03,6.568717549776764773e-58,4.651598210249389674e-26,-7.718295878370836084e-25,-3.853441563846794326e-03,-4.651598210249389674e-26,0.000000000000000000e+00,-1.390467004607830834e-24,-5.323991937270050252e-06,7.718295878370836084e-25,1.390467004607830834e-24,0.000000000000000000e+00
-7.297629426782367761e-24,6.987240775151002010e-03,1.305994715858705725e-02,1.794598359443780273e-05,-6.987240775151002010e-03,2.379370565130150993e-24,8.238000835999649460e-11,-1.946645024988079689e-13,-1.305994715858705725e-02,-8.238000835999695989e-11,3.925774447916982457e-24,-5.777394109606560420e-13,-1.794598359443780273e-05,1.946645024988062776e-13,5.777394109606569508e-13,2.267716216515690067e-29
-3.456177524161752130e-23,-3.389845618737904260e+02,-6.346886824241188378e+02,-8.805306558226931868e-01,3.389845618737904260e+02,-8.342257573997356002e-25,3.436921459695036238e-10,-8.324307443908829621e-12,6.346886824241188378e+02,-3.436921459695085869e-10,-4.130699914151728533e-25,-1.644056002584993413e-11,8.805306558226931868e-01,8.324307443908819927e-12,1.644056002584995028e-11,-3.077100054431412884e-29
-6.681204349418636865e-19,-1.634378252679201069e+03,-3.060267381776395723e+03,-4.185693413175607169e+00,1.634378252679201296e+03,-8.867402986021909842e-20,-1.928846291780355639e-04,1.247317625635713928e-04,3.060267381776395723e+03,1.928846291780354826e-04,-1.291909098162169702e-18,2.340399135722452651e-04,4.185693413175607169e+00,-1.247317625635713928e-04,-2.340399135722452109e-04,5.034326955833806838e-25
1.706572414827176340e-17,5.400363963318235427e+07,1.012999500722491741e+08,1.411597767995731556e+05,-5.400363963318235427e+07,4.524851642742982074e-18,-1.064052001946149415e-03,6.870814868590497965e-04,-1.012999500722491741e+08,1.064052001946151366e-03,-3.670589683997182432e-18,1.290180185707986028e-03,-1.411597767995731556e+05,-6.870814868590496881e-04,-1.290180185707986028e-03,-1.041171699761317325e-22
1.338762215840310367e-13,3.354783404833297729e+08,6.293517583022885323e+08,8.605355357933205087e+05,-3.354783404833298326e+08,-9.777368310499095794e-15,6.996344757521120172e+00,-1.761124337598181377e-01,-6.293517583022885323e+08,-6.996344757521063329e+00,-1.176675849037984422e-13,-3.864304681821497112e-01,-8.605355357933202758e+05,1.761124337598180267e-01,3.864304681821497112e-01,-2.551076515510351488e-19
1.685398977503857218e-12,-8.398318938356760742e+12,-1.578467202601706836e+13,-2.209929814059231186e+10,8.398318938356760742e+12,-9.845092712534491935e-13,4.039808066980485819e+02,-4.256441115034690625e+01,1.578467202601706836e+13,-4.039808066980500030e+02,1.956409587079139052e-12,-8.092401674888533591e+01,2.209929814059231186e+10,4.256441115034690625e+01,8.092401674888533591e+01,3.295486548292612961e-17
9.172451284022026572e-10,-6.388203723046829688e+13,-1.200820903771681094e+14,-1.643960851716091614e+11,6.388203723046831250e+13,-1.219372552123913117e-08,-1.218017930975505151e+07,1.256718711321799317e+06,1.200820903771681094e+14,1.218017930975507572e+07,-1.897779661633677172e-08,2.396192880499558058e+06,1.643960851716091614e+11,-1.256718711321799085e+06,-2.396192880499558523e+06,1.343224024392302914e-13
-5.957209205500678998e-07,1.274510641085085696e+18,2.400475847918157824e+18,3.377611559905350500e+15,-1.274510641085085696e+18,3.198372561248882147e-08,-1.859391829508612305e+07,1.152841431124272756e+06,-2.400475847918157824e+18,1.859391829508685321e+07,2.216535548546100846e-07,2.234839767657354474e+06,-3.377611559905350500e+15,-1.152841431124271825e+06,-2.234839767657354940e+06,2.122215899832642919e-13
-5.491231947166134650e-03,1.135571408416340378e+19,2.139153519948438323e+19,2.934217424336457200e+16,-1.135571408416340787e+19,3.474143870074069743e-05,3.322791741882735596e+11,-1.324951811879439163e+10,-2.139153519948438323e+19,-3.322791741882712402e+11,-6.788801861305861825e-04,-2.585939703621609116e+10,-2.934217424336457200e+16,1.324951811879438972e+10,2.585939703621607590e+10,-1.255182579527775614e-08
1.560667480937902828e-02,-1.871528887787473171e+23,-3.532813153365429060e+23,-4.997405607435137843e+20,1.871528887787473171e+23,-5.476536848317431483e-02,2.936828048996698242e+12,-1.328264789456976166e+11,3.532813153365429060e+23,-2.936828048996786133e+12,-5.919521279880591430e-03,-2.580913015837005005e+11,4.997405607435137843e+20,1.328264789456974945e+11,2.580913015837005615e+11,1.347727359598706069e-08
1.946839908780047153e+03,-1.918053404043771560e+24,-3.621367917915224773e+24,-4.984799822051211739e+21,1.918053404043772097e+24,-1.830559119744203826e+02,-5.562095480756511200e+16,2.247845424644980750e+15,3.621367917915224773e+24,5.562095480756498400e+16,-9.193630958312784287e+02,4.396444223757157500e+15,4.984799822051211739e+21,-2.247845424644981500e+15,-4.396444223757158000e+15,-1.165983189498154358e-03
-7.305419419026259675e+03,2.702190532245473999e+28,5.112878514971928593e+28,7.273317993605860817e+25,-2.702190532245473999e+28,4.050021080025583615e+03,-6.853484368841571840e+17,3.239929938444282000e+16,-5.112878514971928593e+28,6.853484368841655040e+17,5.068917060328727530e+03,6.301172973026752800e+16,-7.273317993605860817e+25,-3.239929938444278000e+16,-6.301172973026753600e+16,-1.439721689169835492e-02
1.430490006232261360e+08,3.097994611176679922e+29,5.863235515439254466e+29,8.097484334387046310e+26,-3.097994611176680978e+29,5.114100353588176891e+06,1.135947781604284721e+22,-4.604573402783801672e+20,-5.863235515439254466e+29,-1.135947781604288286e+22,1.346079620999541879e+08,-9.028872761016205967e+20,-8.097484334387046310e+26,4.604573402783801016e+20,9.028872761016207278e+20,-1.116338029322276242e+02
